Original_Category,Encoded_Value
LAF2JKDS,5532
LAF2JKES,5533
LAF4TWBN,5534
LAF4TWDN,5535
LAG2AHBS,5536
LAG2AHES,5537
LAG2AKBS,5538
LAG2AKDN,5539
LAG2AKDS,5540
LAG2AKES,5541
LAG2JFBN,5542
LAG2JFDN,5543
LAG2JHBS,5544
LAG2JHDS,5545
LAG2JKBS,5546
LAG2JKDN,5547
LAG2JKDS,5548
LAG2JKEN,5549
LAG2JKES,5550
LAG3AHBS,5551
LAG3AHDS,5552
LAG3JHDS,5553
LAG4AHBN,5554
LAG4AHBS,5555
LAG4AHEN,5556
LAG4AKBN,5557
LAG4AKBS,5558
LAG4AKDS,5559
LAG4AKEN,5560
LAG4AKES,5561
LAG4AQEN,5562
LAG4AXBS,5563
LAG4AXDS,5564
LAG4AZBS,5565
LAG4AZDS,5566
LAG4AZES,5567
LAG4JHBN,5568
LAG4JHBS,5569
LAG4JHDN,5570
LAG4JKBN,5571
LAG4JKBS,5572
LAG4JKDN,5573
LAG4JKDS,5574
LAG4JKES,5575
LAG4JXBS,5576
LAG4JZDS,5577
LAG4KKBS,5578
LAG4PQBN,5579
LAG4PQDN,5580
LAG4PQEN,5581
LAG7AHBS,5582
LAG7AHDS,5583
LAG7AHES,5584
LAG7AWDN,5585
LAG7JHBS,5586
LAG7JHDS,5587
LAI2AWBN,5588
LAI2AWEN,5589
LAI2TCBN,5590
LAI4AWBN,5591
LAI4AWEN,5592
LAI4TWEN,5593
LAI7AWEN,5594
LAI7OWEN,5595
LAK2AFEN,5596
LAK2AHBN,5597
LAK2AKBS,5598
LAK2AKDS,5599
LAK2AKES,5600
LAK2AQBN,5601
LAK2AQBS,5602
LAK2AQDN,5603
LAK2AQDS,5604
LAK2AQES,5605
LAK2AWBN,5606
LAK2AWEN,5607
LAK2AZBS,5608
LAK2JFBN,5609
LAK2JFDN,5610
LAK2JKBS,5611
LAK2JKDS,5612
LAK2JQBN,5613
LAK2JQBS,5614
LAK2JQDN,5615
LAK2JQDS,5616
LAK2JQES,5617
LAK2JZBS,5618
LAK2PQBN,5619
LAK3AHBS,5620
LAK3AHES,5621
LAK3JHBS,5622
LAK4AHBN,5623
LAK4AHDN,5624
LAK4AQBN,5625
LAK4AQDN,5626
LAK4AWBN,5627
LAK4AWDN,5628
LAK4JKBN,5629
LAK4JKDN,5630
LAK4JKEN,5631
LAK4JQBN,5632
LAK4OQBN,5633
LAK4OQDN,5634
LAK4PFBN,5635
LAK4PFEM,5636
LAK4PHBN,5637
LAK4PQBN,5638
LAK4PQDN,5639
LAK4PQEN,5640
LAK7AHBS,5641
LAK7AHDS,5642
LAK7JHBS,5643
LAL2ACBN,5644
LAO2AKBS,5645
LAO2AKES,5646
LAO2AXBS,5647
LAO2AXES,5648
LAO2JKDN,5649
LAO2JKDS,5650
LAO2JKES,5651
LAO2JXBS,5652
LAO2JXDS,5653
LAO2PKDN,5654
LAO4AKBS,5655
LAO4AKDS,5656
LAO4AKES,5657
LAO4KKBS,5658
LAO7PKBN,5659
LAO7PKDN,5660
LAQ4AWEN,5661
LAR2AWBN,5662
LAR2TCBN,5663
LAR2TWBN,5664
LAR4AWEN,5665
LAR4TWEN,5666
LAR7AWBN,5667
LAR7AWEN,5668
LAR7OWBN,5669
LATNA0BC,5670
LATNA0BQ,5671
LATNA0MC,5672
LATNA0ME,5673
LATNA0MG,5674
LATNA0ML,5675
LATNA0MQ,5676
LATNX0MC,5677
LATNX0MQ,5678
LATOA0BC,5679
LATOA0BQ,5680
LATOA0MC,5681
LATOA0ME,5682
LATOA0ML,5683
LATOA0MQ,5684
LATOJ0MG,5685
LATOJ0MQ,5686
LATOX0MC,5687
LATOX0MQ,5688
LATUA0MQ,5689
LAU2A5M2,5690
LAU2AFBN,5691
LAU2AFEN,5692
LAU2AHBN,5693
LAU2AHEN,5694
LAU2AKBS,5695
LAU2AKDS,5696
LAU2AKES,5697
LAU2AQEN,5698
LAU2AWBN,5699
LAU2AWDN,5700
LAU2AWEN,5701
LAU2JFBN,5702
LAU2JFDN,5703
LAU2JHBN,5704
LAU2JHDN,5705
LAU2JKBS,5706
LAU2JKDS,5707
LAU2JKES,5708
LAU2KKBS,5709
LAU2KKES,5710
LAU3AHBS,5711
LAU3AHDS,5712
LAU3AHES,5713
LAU3JHBS,5714
LAU3JHDS,5715
LAU4AHEN,5716
LAU4AKBS,5717
LAU4AKDS,5718
LAU4AKES,5719
LAU4AWBN,5720
LAU4AWDN,5721
LAU4AWEN,5722
LAU4AXBS,5723
LAU4JHEN,5724
LAU4JKBS,5725
LAU4JKDS,5726
LAU4JKES,5727
LAU4JXBS,5728
LAU4KKBS,5729
LAU4KKDS,5730
LAU4OWEN,5731
LAU7ACBS,5732
LAU7AFBN,5733
LAU7AHBN,5734
LAU7AHBS,5735
LAU7AHDS,5736
LAU7AHEN,5737
LAU7AHES,5738
LAU7AQEN,5739
LAU7AWBN,5740
LAU7AWDN,5741
LAU7AWEN,5742
LAU7JHBS,5743
LAU7JHDS,5744
LAU7JHES,5745
LAU7OWEN,5746
LAUNA0BC,5747
LAUNA0BQ,5748
LAUNA0MC,5749
LAUNA0ME,5750
LAUNA0MG,5751
LAUNA0ML,5752
LAUNA0MQ,5753
LAUNA5BC,5754
LAUNA9BQ,5755
LAUNA9ML,5756
LAUNA9MQ,5757
LAUNH3BC,5758
LAUNH3ME,5759
LAUNJ0MQ,5760
LAUNL0MQ,5761
LAUNX0MC,5762
LAUNX0ME,5763
LAUNX0MQ,5764
LAUOA0BC,5765
LAUOA0BG,5766
LAUOA0BQ,5767
LAUOA0MC,5768
LAUOA0ME,5769
LAUOA0MF,5770
LAUOA0MG,5771
LAUOA0ML,5772
LAUOA0MQ,5773
LAUOA5BC,5774
LAUOA5BQ,5775
LAUOA5MC,5776
LAUOA5ML,5777
LAUOA9BQ,5778
LAUOA9ML,5779
LAUOA9MQ,5780
LAUOC2BC,5781
LAUOC2BG,5782
LAUOC2MC,5783
LAUOC2ME,5784
LAUOC2MG,5785
LAUOC2MQ,5786
LAUOD2MG,5787
LAUOH3BC,5788
LAUOH3BG,5789
LAUOH3BQ,5790
LAUOH3MC,5791
LAUOH3ME,5792
LAUOH3MG,5793
LAUOH3ML,5794
LAUOJ0MG,5795
LAUOJ0MQ,5796
LAUOK7MG,5797
LAUOK7MQ,5798
LAUOL0MG,5799
LAUOL0MQ,5800
LAUOX0BC,5801
LAUOX0BG,5802
LAUOX0BQ,5803
LAUOX0MC,5804
LAUOX0ME,5805
LAUOX0MF,5806
LAUOX0MG,5807
LAUOX0ML,5808
LAUOX0MQ,5809
LAUOX5MC,5810
LAUQA0BC,5811
LAUQA0BQ,5812
LAUQA0MC,5813
LAUQA0ME,5814
LAUQA0ML,5815
LAUQA0MQ,5816
LAUQC2BQ,5817
LAUQC2MQ,5818
LAUQX0MG,5819
LAURA0M2,5820
LAURA0M4,5821
LAURC2M4,5822
LAURX0M2,5823
LAURX0M6,5824
LAUSA0BC,5825
LAUSA0BQ,5826
LAUSA0MC,5827
LAUSA0ME,5828
LAUSA0MQ,5829
LAUSA5BC,5830
LAUSA5MC,5831
LAUSA5ME,5832
LAUSA9BC,5833
LAUSA9ME,5834
LAUSB4BC,5835
LAUSC2BC,5836
LAUSC2BQ,5837
LAUSC2MC,5838
LAUSK7MC,5839
LAUSX0MC,5840
LAUTA0BC,5841
LAUTA0BQ,5842
LAUTA0MC,5843
LAUTA0ME,5844
LAUTA0ML,5845
LAUTA0MQ,5846
LAUTA5BC,5847
LAUTA5BQ,5848
LAUTA5MC,5849
LAUTA5ME,5850
LAUTA5MQ,5851
LAUTA9BC,5852
LAUTA9MC,5853
LAUTC2BC,5854
LAUTC2BQ,5855
LAUTC2MC,5856
LAUTC2ME,5857
LAUTH3MC,5858
LAUTK7MC,5859
LAUTL2MC,5860
LAUTL5MC,5861
LAUTX0BC,5862
LAUTX0BQ,5863
LAUTX0MC,5864
LAUTX0ME,5865
LAUTX0MQ,5866
LAUTX2MC,5867
LAUTX5BC,5868
LAUTX5MC,5869
LAUTX5ME,5870
LAUUA0BC,5871
LAUUA0BQ,5872
LAUUA0MC,5873
LAUUA0ME,5874
LAUUA0ML,5875
LAUUA0MQ,5876
LAUUH3BC,5877
LAUVA0BC,5878
LAUVA0BQ,5879
LAUVA0MC,5880
LAUVA0ME,5881
LAUVA0ML,5882
LAUVA0MQ,5883
LAUZA0M2,5884
LAUZA0M4,5885
LAUZA0M6,5886
LAUZX0M2,5887
LAUZX0M6,5888
LAV2A0M2,5889
LAV2AKES,5890
LAVNA0BC,5891
LAVNA0BG,5892
LAVNA0BQ,5893
LAVNA0MC,5894
LAVNA0ME,5895
LAVNA0MF,5896
LAVNA0ML,5897
LAVNA0MQ,5898
LAVNA5MC,5899
LAVOA0BC,5900
LAVOA0BG,5901
LAVOA0BQ,5902
LAVOA0MC,5903
LAVOA0ME,5904
LAVOA0MF,5905
LAVOA0MG,5906
LAVOA0ML,5907
LAVOA0MQ,5908
LAVOA5BQ,5909
LAVOA5MC,5910
LAVOC2BC,5911
LAVOC2BG,5912
LAVOC2BQ,5913
LAVOC2MC,5914
LAVOC2ML,5915
LAVOC2MQ,5916
LAVOH3BC,5917
LAVOH3BG,5918
LAVOH3BQ,5919
LAVOH3ME,5920
LAVOH3MG,5921
LAVOJ0BQ,5922
LAVOJ0MG,5923
LAVOJ0ML,5924
LAVOL0MG,5925
LAVOL0MQ,5926
LAVOQ4MG,5927
LAVOX0BQ,5928
LAVOX0MC,5929
LAVOX0ML,5930
LAVOX0MQ,5931
LAVPA0M6,5932
LAVQA0BC,5933
LAVQA0BQ,5934
LAVQA0MC,5935
LAVQA0ME,5936
LAVQA0ML,5937
LAVQA0MQ,5938
LAVQC2BQ,5939
LAVRA0M2,5940
LAVRA0M4,5941
LAVRA0M6,5942
LAVSA0BC,5943
LAVSA0BQ,5944
LAVSA0M1,5945
LAVSA0MC,5946
LAVSA0ME,5947
LAVSA0ML,5948
LAVSA0MQ,5949
LAVSA5BC,5950
LAVSA5ME,5951
LAVSA9BC,5952
LAVSA9BQ,5953
LAVSA9MC,5954
LAVSC2BC,5955
LAVSC2ME,5956
LAVSH3BC,5957
LAVTA0BC,5958
LAVTA0BD,5959
LAVTA0BQ,5960
LAVTA0M1,5961
LAVTA0MC,5962
LAVTA0MD,5963
LAVTA0ME,5964
LAVTA0MG,5965
LAVTA0ML,5966
LAVTA0MQ,5967
LAVTA5BC,5968
LAVTA5MC,5969
LAVTA5ME,5970
LAVTA9BC,5971
LAVTA9BD,5972
LAVTA9BQ,5973
LAVTA9M1,5974
LAVTA9MC,5975
LAVTA9ML,5976
LAVTA9MQ,5977
LAVTB4MC,5978
LAVTC2BC,5979
LAVTC2MC,5980
LAVTC2ME,5981
LAVTH3BC,5982
LAVTH3MC,5983
LAVTH3ME,5984
LAVTJ0BC,5985
LAVTJ0MC,5986
LAVTJ0ME,5987
LAVTJ2MC,5988
LAVTJ5MC,5989
LAVTX0MC,5990
LAVTX0MG,5991
LAVTX2MC,5992
LAVTX5BC,5993
LAVTX5MC,5994
LAVUA0BG,5995
LAVUA0BQ,5996
LAVUA0ML,5997
LAVUA0MQ,5998
LAVVA0BG,5999
LAVVA0MC,6000
LAVZA0M6,6001
LAX0AHBN,6002
LAX0AHDN,6003
LAX2AFBN,6004
LAX2AFEN,6005
LAX2AKBS,6006
LAX2AKDS,6007
LAX2AKES,6008
LAX2PQDN,6009
LAX4AQEN,6010
LAX4PQEN,6011
LAX7AHBN,6012
LAX7AHDN,6013
LAX7AWBN,6014
LAX7AWDN,6015
LAX7AWEN,6016
LAX7PQBN,6017
LAX7PQEN,6018
LAZ2AWBN,6019
LAZ2AWDN,6020
LAZ2AWEN,6021
LAZ2TWBN,6022
LAZ4AWBN,6023
LAZ4AWEN,6024
LAZ4TWBN,6025
LAZ4TWDN,6026
LAZ4TWEN,6027
LAZ7ACEN,6028
LAZ7AWBN,6029
LAZ7AWDN,6030
LAZ7AWEN,6031
LC0ABEY5,6032
LC0QBEY5,6033
LC3ABEY5,6034
LC3AUEY5,6035
LC3QBEY5,6036
LC4AUEY5,6037
LC7QBEY5,6038
LF0NA0MC,6039
LF0NA0MQ,6040
LF0OA0MQ,6041
LF0QA0MQ,6042
LF0SA0MC,6043
LF0UA0MC,6044
LF0UA0MQ,6045
LF3NA0MC,6046
LF3NA0ML,6047
LF3NA0MQ,6048
LF3OA0MQ,6049
LF3OA0MX,6050
LF3SA0BC,6051
LF3TA0MC,6052
LF3UA0MQ,6053
LF7NA0BQ,6054
LF7NA0MC,6055
LF7NA0ML,6056
LF7NL0MQ,6057
LF7OA0EF,6058
LF7OA0MC,6059
LF7OA0MG,6060
LF7OA0MQ,6061
LF7OA0MX,6062
LF7QA0MQ,6063
LF7TA0MC,6064
LFA2ADBN,6065
LFA2ADEN,6066
LFA2ADER,6067
LFA2AFER,6068
LFA2JFBN,6069
LFA2ODDN,6070
LFA2PFBN,6071
LFA2PFER,6072
LFA7ADER,6073
LFG2JKEX,6074
LFG4JKBS,6075
LFTNA0MC,6076
LFUOA0BC,6077
LFUOA0BG,6078
LFUOA0MC,6079
LFUOA0MQ,6080
LFUTA0BC,6081
LFUTA0MC,6082
LFUVA0MQ,6083
LFVNA0MQ,6084
LFVOJ0BC,6085
LFVOJ0BG,6086
LG3OA0MC,6087
LH0ABEY5,6088
LH0OAJM,6089
LH0OAJMN,6090
LH0OAKMN,6091
LH0OASMN,6092
LH0OAUMN,6093
LH0OAVM,6094
LH0OAVMN,6095
LH0OAVMR,6096
LH0OCVMN,6097
LH0OWSMN,6098
LH0QBEY5,6099
LH0QDEY5,6100
LH0QUEY5,6101
LH0YAVMN,6102
LH2OASMN,6103
LH3ABEY5,6104
LH3AUEY5,6105
LH3OAJM,6106
LH3OAJMN,6107
LH3OAKMN,6108
LH3OAVM,6109
LH3OAVMN,6110
LH3OCJMN,6111
LH3OCVMN,6112
LH3OQVMN,6113
LH3QBEY5,6114
LH3QUEY5,6115
LH4AUEY5,6116
LH4OAJMN,6117
LH4OAKMN,6118
LH4OASM,6119
LH4OASMN,6120
LH4OAVM,6121
LH4OAVMN,6122
LH4OCVMN,6123
LH4OZJMN,6124
LH4OZVMN,6125
LH7ABEY5,6126
LH7AUEY5,6127
LH7OAJM,6128
LH7OAJMN,6129
LH7OAKMN,6130
LH7OASMN,6131
LH7OAUMN,6132
LH7OAVM,6133
LH7OAVMN,6134
LH7OCVMN,6135
LH7ODJMN,6136
LH7ODVMN,6137
LH7OQVMN,6138
LH7OXVMN,6139
LH7OZKMN,6140
LH7OZVMN,6141
LH7QBEY5,6142
LH9OAJM,6143
LH9OAJMN,6144
LH9OAVM,6145
LH9OAVMN,6146
LHF0ODMN,6147
LHF2OTBN,6148
LHF2OTMN,6149
LHW0ODBN,6150
LHX0ODBN,6151
LHX0ODMN,6152
LI0ABEY5,6153
LI0AUEY5,6154
LI0AUEY8,6155
LI0QBEY5,6156
LI0QUEY5,6157
LI3ABEY5,6158
LI3AUEY5,6159
LI3AUEY8,6160
LI3QUEY5,6161
LI4AUEY5,6162
LI4QBSY5,6163
LI7ABEY5,6164
LI7AUEY5,6165
LI7QBEY5,6166
LIP,6167
LL0AUEY5,6168
LL0AUEY8,6169
LL3ABEY5,6170
LL3AUEY5,6171
LL3AUEY8,6172
LL4QBSY5,6173
LLF2OTBN,6174
LLU2OTMN,6175
LR0NA0MC,6176
LR0NA0MQ,6177
LR0OA0MC,6178
LR0OX0MC,6179
LR0SA0BC,6180
LR0TA0MC,6181
LR3NA0BC,6182
LR3NA0BQ,6183
LR3NA0MC,6184
LR3NA0ML,6185
LR3NA0MQ,6186
LR3NX0BC,6187
LR3NX0ME,6188
LR3SA0MC,6189
LR3SA0MQ,6190
LR3TA0MC,6191
LR3TA0MQ,6192
LR3WA0MC,6193
LR7NA0BC,6194
LR7NA0BG,6195
LR7NA0BQ,6196
LR7NA0EF,6197
LR7NA0MC,6198
LR7NA0MF,6199
LR7NA0MG,6200
LR7NA0MQ,6201
LR7NA6MQ,6202
LR7NC2BG,6203
LR7NC2EF,6204
LR7NC2MG,6205
LR7NH3MQ,6206
LR7NJ0MG,6207
LR7NX0BG,6208
LR7NX0EF,6209
LR7NX0MG,6210
LR7NX2EF,6211
LR7NX2MG,6212
LR7OA0BC,6213
LR7OA0BG,6214
LR7OA0BQ,6215
LR7OA0EF,6216
LR7OA0MC,6217
LR7OA0MG,6218
LR7OA0ML,6219
LR7OA0MQ,6220
LR7OC2BG,6221
LR7OC2EF,6222
LR7OC2MG,6223
LR7OJ0MG,6224
LR7OP2MG,6225
LR7OQ3MG,6226
LR7OQ4MG,6227
LR7OX0BG,6228
LR7OX0EF,6229
LR7OX0MG,6230
LR7OX2BG,6231
LR7OX2EF,6232
LR7OX2MG,6233
LR7SA0BC,6234
LR7SA0MC,6235
LR7SA0MQ,6236
LR7SA6MQ,6237
LR7SC2MC,6238
LR7SH3MC,6239
LR7SH3MQ,6240
LR7TA0MC,6241
LR7TA0MQ,6242
LR7TC2MC,6243
LR7TH3MQ,6244
LRA0AHER,6245
LRA0AHEX,6246
LRA0JFER,6247
LRA0JHEX,6248
LRA0JXEX,6249
LRA0PFER,6250
LRA0PHER,6251
LRA2AFBN,6252
LRA2AFER,6253
LRA2AHBN,6254
LRA2AHEN,6255
LRA2AHER,6256
LRA2AKBS,6257
LRA2AKER,6258
LRA2AKES,6259
LRA2AKEX,6260
LRA2AQER,6261
LRA2AWBN,6262
LRA2AWEN,6263
LRA2AWER,6264
LRA2AXBS,6265
LRA2AXEX,6266
LRA2JFBN,6267
LRA2JFER,6268
LRA2JHBN,6269
LRA2JHER,6270
LRA2JKBS,6271
LRA2JKER,6272
LRA2JKEX,6273
LRA2JXEX,6274
LRA2KKER,6275
LRA2OFER,6276
LRA2OHER,6277
LRA2PFBN,6278
LRA2PFEN,6279
LRA2PFER,6280
LRA2PHER,6281
LRA2PKER,6282
LRA2PQER,6283
LRA2TCER,6284
LRA2TWER,6285
LRA3ACER,6286
LRA3AFER,6287
LRA3AHEN,6288
LRA3AHER,6289
LRA3AHEX,6290
LRA3AQER,6291
LRA3AXEX,6292
LRA3JFER,6293
LRA3JHER,6294
LRA3JHEX,6295
LRA3JXEX,6296
LRA3OFBN,6297
LRA3OFER,6298
LRA3OHER,6299
LRA3PFER,6300
LRA3PHER,6301
LRA3PKER,6302
LRA4AFBN,6303
LRA4AFER,6304
LRA4AHER,6305
LRA4AKBS,6306
LRA4AKER,6307
LRA4AKEX,6308
LRA4AQEN,6309
LRA4AQER,6310
LRA4AWBN,6311
LRA4AWEN,6312
LRA4AWER,6313
LRA4AXEX,6314
LRA4JFBN,6315
LRA4JFER,6316
LRA4JHBN,6317
LRA4JHER,6318
LRA4JHEX,6319
LRA4JKEX,6320
LRA4OFER,6321
LRA4OHER,6322
LRA4OKER,6323
LRA4PFER,6324
LRA4PHER,6325
LRA4PQER,6326
LRA4TWER,6327
LRA7AFBN,6328
LRA7AFER,6329
LRA7AHER,6330
LRA7AHEX,6331
LRA7AKBS,6332
LRA7AKER,6333
LRA7AKEX,6334
LRA7AQER,6335
LRA7AWBN,6336
LRA7AWEN,6337
LRA7AWER,6338
LRA7AXEX,6339
LRA7JFER,6340
LRA7JHER,6341
LRA7JHEX,6342
LRA7JKBS,6343
LRA7JKEX,6344
LRA7JXEX,6345
LRA7OFBN,6346
LRA7OFER,6347
LRA7OHER,6348
LRA7OKER,6349
LRA7OQER,6350
LRA7OWBN,6351
LRA7OWER,6352
LRA7PFBN,6353
LRA7PFER,6354
LRA7PHER,6355
LRA7PQER,6356
LRA7TWER,6357
LRG2AHBS,6358
LRG2AKBS,6359
LRG2AKES,6360
LRG2AKEX,6361
LRG2AKIS,6362
LRG2JHEX,6363
LRG2JKBS,6364
LRG2JKEX,6365
LRG3AHEX,6366
LRG3JHEX,6367
LRG4AKBS,6368
LRG4AKDS,6369
LRG4AKES,6370
LRG4AKEX,6371
LRG4JFBN,6372
LRG4JHER,6373
LRG4JHEX,6374
LRG4JKBS,6375
LRG4JKEX,6376
LRG4KKEX,6377
LRG7AHEX,6378
LRG7JHEX,6379
LRI2OWBN,6380
LRI4OWBN,6381
LRI4OWEN,6382
LRI7AWBN,6383
LRI7OWBN,6384
LRI7OWEN,6385
LRK7AHBS,6386
LRK7AHEX,6387
LRO2JXBS,6388
LRO2JXEX,6389
LRU2AKBS,6390
LRU2AKES,6391
LRU2AKEX,6392
LRU2AWEN,6393
LRU2AWER,6394
LRU2JHER,6395
LRU2JKBS,6396
LRU2JKEX,6397
LRU3AHEX,6398
LRU3JHEX,6399
LRU4AKBS,6400
LRU4AKES,6401
LRU4AKEX,6402
LRU4AWBN,6403
LRU4AWER,6404
LRU4JKBS,6405
LRU4JKEX,6406
LRU7AFER,6407
LRU7AHER,6408
LRU7AHEX,6409
LRU7AWBN,6410
LRU7AWER,6411
LRU7JHEX,6412
LRUNA0BC,6413
LRUNA0BG,6414
LRUNA0EF,6415
LRUNA0MC,6416
LRUNA0ME,6417
LRUNA0MF,6418
LRUNA0MG,6419
LRUNA0MQ,6420
LRUNH3MQ,6421
LRUNX0MQ,6422
LRUOA0BG,6423
LRUOA0EF,6424
LRUOA0MC,6425
LRUOA0MF,6426
LRUOA0MG,6427
LRUOA0MQ,6428
LRUOA5MC,6429
LRUOA5MQ,6430
LRUOC2EF,6431
LRUOC2MG,6432
LRUOH3MQ,6433
LRUOJ0BQ,6434
LRUOJ0MG,6435
LRUOQ4MG,6436
LRUOX0BG,6437
LRUOX0EF,6438
LRUOX0MF,6439
LRUOX0MG,6440
LRUOX0MQ,6441
LRUSA0MC,6442
LRUSA5MC,6443
LRUSA6MQ,6444
LRUSH3MQ,6445
LRUTA0BC,6446
LRUTA0MC,6447
LRUTA0MQ,6448
LRUTA5MC,6449
LRUTC2MC,6450
LRUTX5MC,6451
LRVNA0MQ,6452
LRVNA6MQ,6453
LRVNC2MQ,6454
LRVNH3BQ,6455
LRVNH3MQ,6456
LRVOA0BG,6457
LRVOA0EF,6458
LRVOA0MC,6459
LRVOA0MF,6460
LRVOA0MG,6461
LRVOA0ML,6462
LRVOA0MQ,6463
LRVOJ0BG,6464
LRVOJ0EF,6465
LRVOJ0MG,6466
LRVSA0MQ,6467
LRVTA0BC,6468
LRVTA0MC,6469
LRVTA0ME,6470
LRVTA0MG,6471
LRVTA0MQ,6472
LRVTA5MC,6473
LRVTC2MC,6474
LRVTH3MC,6475
LRX0AHER,6476
LRX7AHER,6477
LRZ7AWBN,6478
LRZ7AWEN,6479
LRZ7OWEN,6480
LUAHINN1,6481
LUAHXNN1,6482
LUAHXSN1,6483
LUAHZNN1,6484
LUAHZNR1,6485
LUAHZRU1,6486
LUAHZSN1,6487
LUAIISN1,6488
LUAIKRV1,6489
LUAIKSN1,6490
LUAIKST1,6491
LUAIVSN1,6492
LUAIXSN1,6493
LUAIXTN1,6494
LUAIZNN1,6495
LUAIZON1,6496
LUAIZRU1,6497
LUAIZRV1,6498
LUAIZSN1,6499
LUAIZTN1,6500
LUAJZNN1,6501
LUAJZSN1,6502
LUAKZNN1,6503
LUAKZRN1,6504
LUAKZSN1,6505
LUAPZNN1,6506
LUAUZNN1,6507
LUAUZON1,6508
LUAWZNN1,6509
LUAWZNR1,6510
LUAWZNT1,6511
LUAZKNN1,6512
LUAZUNN1,6513
LUAZXNN1,6514
LUAZZNN1,6515
LUAZZRK1,6516
LUAZZRN1,6517
LUAZZRU1,6518
LUBWKNN1,6519
LUBWWNN1,6520
LUBWZNN1,6521
LVAHZNN1,6522
LVAHZRK1,6523
LVAHZSN1,6524
LVAIISN1,6525
LVAIKSN1,6526
LVAIUSN1,6527
LVAIXSN1,6528
LVAIZNN1,6529
LVAIZSN1,6530
LVAJUNN1,6531
LVAJZNN1,6532
LVAJZSN1,6533
LVAKUSN1,6534
LVAKZNN1,6535
LVAKZRN1,6536
LVAKZSN1,6537
LVAUZNN1,6538
LVAWZNN1,6539
LVAZZNN1,6540
LVBJZNN1,6541
LVBWZNN1,6542
LVBZZNN1,6543
M0,6544
M00DXS2,6545
M00EXS2,6546
M00GXS2,6547
M00IXS2,6548
M00JXS2,6549
M00NXS2,6550
M00PSS4,6551
M00PSS5,6552
M00PXP4,6553
M00PXP5,6554
M00PXP6,6555
M00PXS2,6556
M00PXS6,6557
M00QXS2,6558
M00RXS2,6559
M00SXS2,6560
M00SXS4,6561
M00XXS2,6562
M00YXS2,6563
M00YXS4,6564
M00ZXS2,6565
M01PXP5,6566
M03DXS2,6567
M03EXS2,6568
M03GSS4,6569
M03GXS2,6570
M03GXS4,6571
M03IXS2,6572
M03JXS2,6573
M03NXS2,6574
M03OXP5,6575
M03OXS2,6576
M03OXS5,6577
M03PSS4,6578
M03PSS5,6579
M03PXP4,6580
M03PXP5,6581
M03PXP6,6582
M03PXS2,6583
M03PXS6,6584
M03QXS2,6585
M03RXS2,6586
M03SXS2,6587
M03VSS4,6588
M03VSS5,6589
M03VXS4,6590
M03VXS5,6591
M03XXS2,6592
M03YXS2,6593
M03ZSS4,6594
M03ZXS2,6595
M03ZXS4,6596
M07DXS2,6597
M07EXS2,6598
M07GSS4,6599
M07GXP4,6600
M07GXP5,6601
M07GXS2,6602
M07IXS2,6603
M07JSS5,6604
M07JXS2,6605
M07NXS2,6606
M07OSS4,6607
M07OSS5,6608
M07OXS2,6609
M07OXS5,6610
M07OXS6,6611
M07PSS4,6612
M07PSS5,6613
M07PXP5,6614
M07PXP6,6615
M07PXS2,6616
M07PXS5,6617
M07PXS6,6618
M07QXS2,6619
M07RXS2,6620
M07SXS2,6621
M07USS5,6622
M07VSS4,6623
M07VSS5,6624
M07VXP4,6625
M07VXP5,6626
M07VXS4,6627
M07VXS5,6628
M07XXS2,6629
M07YXS2,6630
M07ZXP6,6631
M07ZXS2,6632
M0AGZND1,6633
M0AGZNN1,6634
M0AHZND1,6635
M0AHZNN1,6636
M0AHZNN3,6637
M0AHZNT1,6638
M0AHZRU1,6639
M0AHZSN1,6640
M0AHZST1,6641
M0AIZND1,6642
M0AIZNN1,6643
M0AIZOD1,6644
M0AIZON1,6645
M0AIZRN1,6646
M0AIZRU1,6647
M0AIZSN1,6648
M0AJUSN1,6649
M0AJZND1,6650
M0AJZNN1,6651
M0AJZNN3,6652
M0AJZNT1,6653
M0AJZON1,6654
M0AJZRU1,6655
M0AJZSD1,6656
M0AJZSN1,6657
M0AJZSN3,6658
M0AKZND1,6659
M0AKZNN1,6660
M0AKZRD1,6661
M0AKZRN1,6662
M0AKZSN1,6663
M0APZND1,6664
M0APZNN1,6665
M0APZRN1,6666
M0AWVNN1,6667
M0AWWNN1,6668
M0AWZND1,6669
M0AWZNN1,6670
M0AWZRN1,6671
M0AZWND1,6672
M0AZWNN1,6673
M0AZZND1,6674
M0AZZNN1,6675
M0AZZNN3,6676
M0AZZRU1,6677
M0BIZNN1,6678
M0BWZNN1,6679
M0CNX,6680
M0CXNR,6681
M0DACAY,6682
M0N,6683
M0NR,6684
M0XSNR,6685
M14DXS2,6686
M14EXS2,6687
M14GSS4,6688
M14GXP5,6689
M14GXS2,6690
M14GXS5,6691
M14IXS2,6692
M14JXS2,6693
M14KSS4,6694
M14NXS2,6695
M14OXP6,6696
M14OXS2,6697
M14OXS5,6698
M14PSS4,6699
M14PSS5,6700
M14PXP6,6701
M14PXS2,6702
M14PXS5,6703
M14PXS6,6704
M14QXS2,6705
M14RXS2,6706
M14SXS2,6707
M14VSS5,6708
M14VXP4,6709
M14VXP5,6710
M14VXP6,6711
M14VXS5,6712
M14VXS6,6713
M14XXS2,6714
M14YXS2,6715
M14ZXS2,6716
M14ZXS6,6717
M21CNX,6718
M21DXS2,6719
